recommendationid,language,review,voted_up,timestamp_created,timestamp_updated,author.playtime_forever,author.playtime_at_review,steam_purchase,received_for_free,votes_up,votes_funny,weighted_vote_score,comment_count
225141200,spanish,"Para el precio está bien, pero en el estado actual no lo recomiendo, no por la jugabilidad que es genial, pero si te esperás la epicidad o la progresión de pelear contra el director, ir a la ciudad lunar o encontrar la señal amarilla, creo que es mejor esperar un buen tiempo a que los desarrolladores agruegen DLCs o realicen actualizaciones.

Cuando llegás al endgame y matás al jefe, sentís como falta esa rotura de la cuarta pared que tenías en muchas ocasiones en el juego anterior. Parece que al juego le hicieron muy buenos cimientos, pero que pueden o le van a poner mucho más.

Con VS me atrajo la jugabilidad, pero me retuvo el mimo que le tuvieron a la historia y los easter egg. Acá me llama la jugabilidad pero le falta profundidad por el momento.

Cuando pase eso cambio mi reseña.",False,1778357033,1778357033,1285,1285,True,False,0,0,0.5,0
225140986,schinese,爽爽爽，神作！！,True,1778356845,1778356845,1068,1068,True,False,1,0,0.5,0
225140605,schinese,电子海洛因？！！,True,1778356502,1778356502,1486,1298,True,False,1,0,0.5,0
225139895,english,sick card game to be fair.,True,1778355930,1778355930,905,841,True,False,0,0,0.5,0
225139342,english,gg,True,1778355386,1778355386,803,582,True,False,0,0,0.5,0
225138435,english,"A card builder, dungeon crawling roguelite. What isn't to like?",True,1778354588,1778354588,1050,1033,True,False,0,0,0.5,0
225138397,english,i bought it and refunded ngl i needed 10 dollars. maybe later,True,1778354558,1778354580,32,32,True,False,0,2,0.41290554404258728,0
225137198,english,"*sniffs hard*
yeah thats the ♥♥♥♥",True,1778353556,1778353556,195,81,True,False,6,0,0.596239626407623291,0
225136997,english,why is it so addicting.... this cant be real,True,1778353380,1778353380,373,329,True,False,0,0,0.5,0
225136151,czech,"Zábavná karetní rogue-like crawlovačka s příjemnou úvodní křivkou obtížnosti. Nenechte se odradit grafikou, o tu tady vážně nejde :)

Na škodu je fakt, že od určitého okamžiku se ze hry stává ""vyřešený problém"" s prakticky nulovou obtížností, a i když dál přidává nové prvky, karty a crawlery, nic vás nenutí měnit strategii a prostě hru dogrindíte setrvačností do konce. Škoda - mít druhá polovina stejnou obtížnost jako ta první, byla by to pecka.

73 %",True,1778352724,1778352724,1271,1271,True,False,0,0,0.5,0
225136045,english,,True,1778352658,1778352658,1620,1548,True,False,0,0,0.5,0
225135572,schinese,所以德古拉在哪个棺材里？(╯‵□′)╯︵┻━┻,True,1778352289,1778352289,286,211,True,False,2,0,0.52173912525177002,0
225134515,english,Card Hell good,True,1778351429,1778351429,289,266,True,False,0,0,0.5,0
225134347,english,amazing gameplay loop. relaxing,True,1778351289,1778351289,224,212,True,False,0,0,0.5,0
225134082,schinese,已严肃通关，我说爬行者真好玩有没有懂的,True,1778351050,1778351050,1702,1646,True,False,1,0,0.5,0
225133956,english,"It's fun! 

Very ugly, but enjoyable gameplay.",True,1778350945,1778350945,223,223,True,False,0,0,0.5,0
225133474,english,peak,True,1778350529,1778350529,489,424,True,False,0,0,0.5,0
225133436,english,"It's... okay, I guess? The first two hours are fantastic, but from there on it's a constant repetitions of 0, 1, 2, 3 rinse and repeat.
Leveling up can be undesirable, which is a really weird gameplay decision to me, since it's usually unavoidable. Some characters like not!Bayonetta come with a such a well-preestablished combo to begin with that leveling up actually works against you from the first floor.
Dungeon crawling itself is uninteresting. The floors don't offer enough pathways, enemies all feel the same with slightly bigger or smaller numbers and since most weapons just do damage or do damage an stun, picking one over another doesn't really feel that meaningful when in the end what matter the most is the mana cost.
It also has some oddly outdated decisions like having to scrolls through every building in town to reach the one you want or the exit to menu button being in settings (another building you have to scroll for) instead of just letting the user press scape.
",False,1778350496,1778350521,341,341,True,False,1,2,0.523809552192687988,0
225132660,english,"This fixes my main problem with Vampire Survivors, namely that it becomes too brain-dead once you get good at it. This game keeps the same Italian humour and flair, but reworks the Survivor-style hordes into a clever deckbuilder based on numeric combos. It’s tremendously addictive and an absolute blast to play.

My main gripe is that, while Vampire Survivors practically created a genre, this feels like a more derivative product. To its credit, it avoids becoming another shameless Slay the Spire clone in an already oversaturated market, but it still borrows heavily from the StS formula.

Still, it’s a fantastic game overall, and the soundtrack is an absolute banger, as expected.",True,1778349881,1778349881,834,817,True,False,0,0,0.5,0
225132471,english,They just can't miss!,True,1778349709,1778349709,1344,999,True,False,0,0,0.5,0
225132277,brazilian,"Jogo simplesmente incrível como o primeiro e até melhor, gameplay viciante e varias possibilidades de builds e muitas coisas diferentes do primeiro",True,1778349556,1778349556,931,853,True,False,0,0,0.5,0
225131520,schinese,睡觉做梦都是0123W0123W0123W,True,1778348914,1778348914,1316,1264,False,False,2,0,0.523809552192687988,0
225131402,english,"It's neither the most complex, nor the most strategic roguelite card game, but after you got the first few unlock it's ""Tempo-Rogue"" all day; combo after combo, explosion after explosion, dopamine after dopamine. It's admittedly not as addictive as the o.g. Vampire Survivors, but definitely something you'll enjoy for quite a few hoursl.",True,1778348800,1778348800,686,621,True,False,0,0,0.5,0
225131350,german,"Sie haben es wieder getan!
Einfach rundum gut.",True,1778348764,1778348764,795,795,True,False,0,0,0.5,0
225130783,schinese,嗯 好玩 爱玩 上瘾 闷头乐 抬头天亮了,True,1778348268,1778348268,471,471,True,False,0,0,0.5,0
225130712,english,,True,1778348199,1778348199,2252,2252,True,False,0,0,0.5,0
225129942,brazilian,maneiro,True,1778347620,1778347620,1109,859,True,False,0,0,0.5,0
225129925,tchinese,有毒...,True,1778347610,1778347610,327,315,True,False,0,0,0.5,0
225129765,english,It was so fun I gooned,True,1778347457,1778347457,216,216,True,False,0,0,0.5,0
225129473,english,"Really great game, even if it is a little too easy to break once you understand the systems.
The visuals, style, and music are fantastic across the board. It has a ton of personality, and the whole presentation comes together really well.

It took me around 15 hours to completely break the game balance, and another 5 to finish everything off after that. Once you figure out the strongest combinations, the challenge drops pretty hard, but getting to that point is still a lot of fun.

I really hope the developer expands on the idea, either through updates or a sequel, because there is a great foundation here.
",True,1778347213,1778347213,1507,1327,True,False,0,0,0.5,0
225129079,russian,"Ощущается намного легче чем оригинальные вампирки, но все так же затягивает. Буду возвращаться время от времени, а там может разрабы и контента допилят))
",True,1778346904,1778346904,985,985,True,False,1,0,0.523809552192687988,0
225127887,polish,My eyes hurt,True,1778345997,1778345997,793,691,True,False,0,0,0.5,0
225127242,schinese,牛逼,True,1778345465,1778345465,665,232,True,False,0,0,0.5,0
225126922,schinese,这么爽对吗，好玩爱玩,True,1778345188,1778345188,25,25,True,False,0,0,0.5,0
225126216,english,It's Vampire Survivors....WITH CARD,True,1778344579,1778344579,1866,1645,True,False,0,0,0.5,0
225125838,english,HEAPS OF FUN <3,True,1778344286,1778344286,740,598,True,False,0,0,0.5,0
225125554,english,"Downloaded it, played it until 2:30 in the morning, Highly recommend this game! It's fire.",True,1778344052,1778344052,403,266,True,False,0,0,0.5,0
225125524,german,"Ich habe schon einige Deckbuilder gespielt, aber keiner hat mir bisher so viel Spaß gemacht wie Vampire Crawlers: The Turbo Wildcard aus dem Vampire Survivors Universum. Während ich mich in vielen anderen Spielen oft stark limitiert gefühlt habe, gibt mir dieses Spiel das Gefühl völliger Freiheit.
Mein Lieblingsmoment ist jedes Mal der Punkt, an dem mein Build komplett eskaliert: Ich häufe Unmengen an Mana an, erweitere meine Handkarten bis zur völligen Unübersichtlichkeit und lasse dann einen endlosen Hagel aus Kombos auf meine Gegner niedergehen. Es fühlt sich großartig an zu sehen, wie das Kartenhaus, das ich mir Runde für Runde aufgebaut habe, buchstäblich über meinen Feinden zusammenbricht.
Gerade dieses Gefühl von ständig wachsender Macht und kreativer Freiheit macht das Spiel für mich so besonders. Wer Deckbuilder liebt und gerne komplett verrückte Kombos baut, sollte hier definitiv reinschauen.",True,1778344026,1778344026,1160,918,True,False,0,0,0.5,0
225124994,italian,è la troca,True,1778343593,1778343593,181,181,True,False,0,0,0.5,0
225124307,schinese,爽爽爽！,True,1778343071,1778343071,1107,1107,True,False,0,0,0.5,0
